Title,Price,Release Date,Tags,Description,Reviews,URL
Cities: Skylines,Free,"10 Mar, 2015","['City Builder', 'Simulation', 'Building', 'Management', 'Strategy', 'Sandbox', 'Singleplayer', 'Moddable', 'Economy', 'Resource Management', 'Mod', 'Realistic', 'Replay Value', 'Casual', 'Modern', 'Real-Time with Pause', 'Family Friendly', 'Great Soundtrack', 'Funny', 'Action']",Cities: Skylines is a modern take on the classic city simulation. The game introduces new game play elements to realize the thrill and hardships of creating and maintaining a real city whilst expanding on some well-established tropes of the city building experience.,"- 91% of the 1,608 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/255710/Cities_Skylines/?snr=1_7_7_7000_150_6
Necesse,Free,"12 Dec, 2019","['Base Building', '2D', 'Simulation', 'Open World Survival Craft', 'Multiplayer', 'Survival', 'Sandbox', 'Open World', 'Crafting', 'Pixel Graphics', 'Adventure', 'Building', 'Co-op', 'Exploration', 'Online Co-Op', 'Farming Sim', 'Automation', 'Atmospheric', 'Singleplayer', 'Early Access']","Build, quest, and conquer across an infinite procedurally generated world. Play alone or with friends as you establish a settlement and explore deep dungeons, fight monsters and bosses, mine rare ores, craft magical equipment, recruit specialists for your colony, and more!",- 92% of the 273 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1169040/Necesse/?snr=1_7_7_7000_150_6
Caves of Qud,Free,"5 Dec, 2024","['Procedural Generation', 'Turn-Based Combat', 'Open World', 'Turn-Based', 'Transhumanism', 'Sci-fi', 'Replay Value', 'Traditional Roguelike', 'Roguelike', 'Story Rich', 'RPG', 'Survival', 'Character Customization', 'Atmospheric', 'Pixel Graphics', 'Difficult', 'CRPG', 'Moddable', 'Singleplayer', 'Choices Matter']","Caves of Qud is a science fantasy roguelike epic steeped in retrofuturism, deep simulation, and swathes of sentient plants. Come inhabit an exotic world and chisel through layers of thousand-year-old civilizations.",- 91% of the 609 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/333640/Caves_of_Qud/?snr=1_7_7_7000_150_6
Grounded,Free,"27 Sep, 2022","['Survival', 'Multiplayer', 'Co-op', 'Open World Survival Craft', 'Base Building', 'Crafting', 'Adventure', 'Open World', 'Horror', 'Online Co-Op', 'Exploration', 'Action', 'Sandbox', 'First-Person', 'Singleplayer', 'RPG', 'Third Person', 'Cute', 'Funny', 'Early Access']","The world is a vast, beautiful and dangerous place – especially when you have been shrunk to the size of an ant. Can you thrive alongside the hordes of giant insects, fighting to survive the perils of the backyard?","- 88% of the 1,005 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/962130/Grounded/?snr=1_7_7_7000_150_7
Virtua Fighter 5 R.E.V.O.,Free,"27 Jan, 2025","['Action', '3D Fighter', 'Multiplayer', 'Local Multiplayer', 'PvP', 'Singleplayer', 'Fighting', 'Martial Arts', 'Arcade', 'Retro', 'Classic', 'Anime', 'Atmospheric', 'Character Customization', 'Great Soundtrack', 'Wrestling', 'Ninja', 'Swordplay', 'JRPG', 'Open World']","Virtua Fighter 5 R.E.V.O. takes the gameplay of Virtua Fighter 5 and raises it to new levels! Rollback Netcode support, gorgeous 4K visuals and additional content make it the best version of this legendary game ever.",N/A,https://store.steampowered.com/app/3112260/Virtua_Fighter_5_REVO/?snr=1_7_7_7000_150_7
RimWorld - Biotech,Free,"21 Oct, 2022","['Indie', 'Strategy', 'Simulation', 'Colony Sim', 'Singleplayer', 'Moddable', 'Sci-fi', 'Psychological Horror']",N/A,- 90% of the 20 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1826140/RimWorld__Biotech/?snr=1_7_7_7000_150_7
Forza Motorsport,Free,"9 Oct, 2023","['Racing', 'Automobile Sim', 'Simulation', 'Sports', 'Multiplayer', 'First-Person', 'Driving', 'Realistic', 'Third Person', 'Singleplayer', 'Physics', 'PvP', 'Immersive Sim', 'Family Friendly', 'Management', 'Science', 'Transportation', 'Character Customization', 'VR', 'Choices Matter']",Out-build the competition in Career. Race the globe in Multiplayer. Compete in over 500 cars on 27 world-famous tracks – now featuring the exhilarating Nürburgring Nordschleife!,- 61% of the 278 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/2440510/Forza_Motorsport/?snr=1_7_7_7000_150_7
Nioh 2 – The Complete Edition,Free,"5 Feb, 2021","['RPG', 'Action', 'Souls-like', 'Character Customization', 'Difficult', 'Co-op', 'JRPG', 'Multiplayer', 'Dark Fantasy', 'Fantasy', 'Historical', 'Hack and Slash', 'Story Rich', 'Violent', 'Singleplayer', 'Dark', 'Medieval', 'Atmospheric', 'Female Protagonist', 'Loot']",Battle hordes of yokai in this masocore Action RPG. Create your protagonist and embark on an adventure through a myriad of locales across Japan during the Sengoku period. Utilize the new Yokai Shift ability to defeat even the most ferocious yokai and be prepared to brave through Dark Realms created by your enemies.,- 82% of the 180 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1325200/Nioh_2__The_Complete_Edition/?snr=1_7_7_7000_150_7
Battle Teams 2,Free,"20 Jul, 2022","['FPS', 'Free to Play', 'PvP', 'Shooter', 'Multiplayer', 'Battle Royale', 'Co-op', 'First-Person', 'Action', 'Competitive', 'Military', 'Team-Based', 'War', 'Combat', 'MOBA', 'Massively Multiplayer', 'Mature', 'Tactical', 'Zombies', '3D']",Battle Teams 2 is a fast-paced multiplayer tactical shooter with Asian aesthetics. PvP offers action-packed game modes set in a rigorously balanced competitive gameplay environment. Cooperative PvE gameplay throws you and your friends into wave after wave of merciless adversaries.,- 47% of the 92 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1969870/Battle_Teams_2/?snr=1_7_7_7000_150_7
Stronghold: Definitive Edition,Free,"7 Nov, 2023","['City Builder', 'Real Time Tactics', 'Strategy', 'Medieval', 'Sandbox', 'Building', 'Colony Sim', 'RTS', 'Economy', 'Tower Defense', 'Base Building', '2D', 'Isometric', 'Historical', 'Simulation', 'Atmospheric', 'Open World', 'Resource Management', 'Funny', 'Comedy']","Greetings sire! Your stronghold awaits you. Build a castle economy, besiege unforgettable villains and return to the 'castle sim' that started it all. Experience this classic RTS with upgraded visuals, modernised gameplay, Steam multiplayer and a new campaign.",- 83% of the 145 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/2140020/Stronghold_Definitive_Edition/?snr=1_7_7_7000_150_7
FINAL FANTASY XVI,Free,"17 Sep, 2024","['Action RPG', 'Spectacle fighter', 'Story Rich', 'JRPG', 'Action', 'Fantasy', 'RPG', 'Dark Fantasy', 'Singleplayer', 'Third Person', 'Cinematic', '3D', 'Magic', 'Emotional', 'Drama', 'Atmospheric', 'Party-Based RPG', 'Great Soundtrack', 'Violent', 'LGBTQ+']","An epic dark fantasy where fates are decided by mighty Eikons and the Dominants who wield them. This is the tale of Clive Rosfield, a tragic warrior who swears revenge on the Dark Eikon Ifrit, a mysterious entity that leaves naught but calamity in its wake.","- 77% of the 2,099 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/2515020/FINAL_FANTASY_XVI/?snr=1_7_7_7000_150_7
Age of Empires III: Definitive Edition,Free,"15 Oct, 2020","['Strategy', 'Base Building', 'RTS', 'Multiplayer', 'Military', 'City Builder', 'Historical', 'War', 'Singleplayer', 'Free to Play', 'Resource Management', 'PvP', '3D', 'Combat', 'Online Co-Op', 'Medieval', 'Co-op', 'Moddable', 'Story Rich', 'Level Editor']",Age of Empires III: Definitive Edition offers players a trial of this historical single & multiplayer RTS experience. *Note: To unlock all features of the game please see the “Base Game” product.,- 90% of the 719 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/933110/Age_of_Empires_III_Definitive_Edition/?snr=1_7_7_7000_150_7
SONIC X SHADOW GENERATIONS,Free,"24 Oct, 2024","['Action', '3D Platformer', 'Platformer', 'Fast-Paced', 'Great Soundtrack', 'Singleplayer', '3D', '2D Platformer', 'Adventure', 'Soundtrack', 'Replay Value', 'Colorful', 'Family Friendly', 'Cartoony', '2D', 'Score Attack', 'Quick-Time Events', 'Romance', 'Linear', 'Psychological Horror']","Shadow the Hedgehog is back with Classic and Modern Sonic in SONIC X SHADOW GENERATIONS, an all-new collection featuring two unique experiences!","- 96% of the 1,136 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/2513280/SONIC_X_SHADOW_GENERATIONS/?snr=1_7_7_7000_150_7
Infection Free Zone,Free,"11 Apr, 2024","['Early Access', 'Base Building', 'Post-apocalyptic', 'City Builder', 'Strategy', 'Zombies', 'Management', 'Simulation', 'Outbreak Sim', 'RTS', 'Survival', 'Colony Sim', 'Sandbox', 'Immersive Sim', 'Time Management', 'Singleplayer', '3D', 'Minimalist', 'Atmospheric', 'Dark']","Choose any real region from the world. Choose your base of operations, then rebuild and readapt the buildings around you to create a self-sustaining settlement. Take charge of a group of survivors from your city. And when the night falls - Defend the zone from the infected!",- 88% of the 432 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1465460/Infection_Free_Zone/?snr=1_7_7_7000_150_7
Among Us,Free,"16 Nov, 2018","['Multiplayer', 'Online Co-Op', 'Social Deduction', 'Space', 'Survival', '2D', 'Funny', 'Psychological', 'Party Game', 'Co-op', 'Cartoony', 'Local Multiplayer', 'Casual', 'Action', 'PvP', 'Sci-fi', 'Minigames', 'Top-Down', 'Colorful', 'Aliens']",An online and local party game of teamwork and betrayal for 4-15 players...in space!,"- 90% of the 2,755 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/945360/Among_Us/?snr=1_7_7_7000_150_7
Stellaris: The Machine Age,Free,"7 May, 2024","['Space', 'Strategy', 'Grand Strategy', 'Sci-fi', 'Simulation', '4X', 'Exploration', 'Sandbox', 'Multiplayer', 'Singleplayer', 'Real-Time with Pause', 'Moddable', 'Diplomacy', 'Management', 'Futuristic', 'Military', 'Replay Value', 'Procedural Generation', 'Great Soundtrack', 'Atmospheric']",N/A,- 71% of the 14 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/2840100/Stellaris_The_Machine_Age/?snr=1_7_7_7000_150_7
Riders Republic,Free,"8 Jun, 2023","['Racing', 'Open World', 'Massively Multiplayer', 'Sports', 'Multiplayer', 'Bikes', 'PvP', 'Snowboarding', 'Third Person', 'Skiing', 'Cycling', 'BMX', 'First-Person', 'Online Co-Op', 'Co-op', 'Singleplayer', 'Colorful', 'Skateboarding', 'Split Screen']","Jump into a massive multiplayer playground! Bike, ski, snowboard, or wingsuit across an open world sports paradise.",- 87% of the 458 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/2290180/Riders_Republic/?snr=1_7_7_7000_150_7
Ale & Tale Tavern,Free,"5 Sep, 2024","['Adventure', 'Online Co-Op', 'Simulation', 'Cooking', 'Fantasy', 'Management', 'First-Person', 'Action', 'Co-op', 'Sandbox', 'Economy', '3D', 'Building', 'Casual', 'Indie', 'Exploration', 'Family Friendly', 'Action-Adventure', 'Party Game', 'Singleplayer']","Get ready for a thrilling mix of genres: a cooperative, first-person, open-world fantasy tavern simulator, action, fishing, hunting, exploration, and completing fun and diverse quests. And, of course, COOKING! Play with friends, feed and quench the thirst of the entire world!",- 89% of the 615 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/2683150/Ale__Tale_Tavern/?snr=1_7_7_7000_150_7
DOOM 3,Free,"16 Oct, 2012","['FPS', 'Horror', 'Action', 'Shooter', 'Classic', 'Sci-fi', 'First-Person', 'Singleplayer', 'Demons', 'Multiplayer', 'Gore', 'Dark', 'Zombies', 'Mars', 'Space', 'Atmospheric', 'Survival Horror', 'Great Soundtrack', 'Survival', '3D Vision']","A demonic invasion has overwhelmed the Union Aerospace Corporation's Mars research facility. As one of only a few survivors, you must fight your way to hell and back against a horde of demons in this award-winning horror/action FPS and reimagining of the original DOOM.",- 90% of the 66 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/208200/DOOM_3/?snr=1_7_7_7000_150_7
The First Berserker: Khazan,Free,"27 Mar, 2025","['Action', 'RPG', 'Adventure', 'Souls-like', 'Hack and Slash', 'Dark Fantasy', 'Singleplayer', 'Dark', 'Gore', 'Story Rich', 'Difficult', 'Violent', 'Anime', 'Action RPG']","The First Berserker: Khazan is a hardcore action role-playing game. The player will become Khazan, the great general of the Pell Los Empire, who overcame death, and sets out to reveal the incidents that led to his downfall and seek vengeance on his enemies.",N/A,https://store.steampowered.com/app/2680010/The_First_Berserker_Khazan/?snr=1_7_7_7000_150_7
The Stanley Parable: Ultra Deluxe,Free,"27 Apr, 2022","['Multiple Endings', 'Choices Matter', 'Comedy', 'Walking Simulator', 'First-Person', 'Narration', 'Singleplayer', 'Funny', 'Psychological Horror', 'Exploration', '3D', 'Story Rich', 'Adventure', 'Casual', 'Mystery', 'Emotional', 'Dark Humor', 'Atmospheric', 'Horror', 'Game Development']","The Stanley Parable: Ultra Deluxe is an expanded re-imagining of 2013's The Stanley Parable. You will play as Stanley, and you will not play as Stanley. You will make a choice, and you will become powerless. You are not here to win. The Stanley Parable is a game that plays you.",- 93% of the 557 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1703340/The_Stanley_Parable_Ultra_Deluxe/?snr=1_7_7_7000_150_7
Mount & Blade II: Bannerlord,Free,"25 Oct, 2022","['Medieval', 'Strategy', 'Open World', 'RPG', 'War', 'Sandbox', 'Multiplayer', 'Singleplayer', 'Action', 'Character Customization', 'Simulation', 'Moddable', 'Adventure', 'Horses', 'Realistic', 'Third Person', 'Historical', 'First-Person', 'Great Soundtrack', 'Early Access']","A strategy/action RPG. Create a character, engage in diplomacy, craft, trade and conquer new lands in a vast medieval sandbox. Raise armies to lead into battle and command and fight alongside your troops in massive real-time battles using a deep but intuitive skill-based combat system.","- 85% of the 1,871 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/261550/Mount__Blade_II_Bannerlord/?snr=1_7_7_7000_150_7
Undertale,Free,"15 Sep, 2015","['Great Soundtrack', 'Story Rich', 'Choices Matter', 'Multiple Endings', 'Pixel Graphics', 'Funny', 'RPG', 'Singleplayer', 'Indie', 'Comedy', '2D', 'Replay Value', 'Bullet Hell', 'Cute', 'Memes', 'Retro', 'Dark', 'Psychological Horror', 'Dating Sim', 'Horror']",UNDERTALE! The RPG game where you don't have to destroy anyone.,"- 96% of the 3,811 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/391540/Undertale/?snr=1_7_7_7000_150_7
MARVEL SNAP,Free,"22 Aug, 2023","['Free to Play', 'Card Battler', 'Strategy', 'Card Game', 'Multiplayer', 'Turn-Based Tactics', 'PvP', 'Casual', 'Superhero', 'Deckbuilding', 'Comic Book', 'Stylized', 'Trading Card Game', 'Mouse only', 'Early Access', 'Co-op']","MARVEL SNAP is a fast-paced Collectible Card Game that reimagines the genre with innovative mechanics. Winner of multiple awards like 'Best Strategy Game' and 'Breakthrough Game of the Year,' we invite you to join millions of players worldwide – Jump right in!",- 56% of the 344 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1997040/MARVEL_SNAP/?snr=1_7_7_7000_150_7
Windblown,Free,"24 Oct, 2024","['Early Access', 'Action Roguelike', 'Action', 'Hack and Slash', 'Indie', 'Souls-like', 'Roguelike', 'Isometric', 'Fast-Paced', 'Difficult', 'Replay Value', 'Roguelite', 'Roguevania', 'Multiplayer', 'Top-Down', 'Perma Death', 'Dungeon Crawler', 'Team-Based', 'Character Customization', 'Co-op']","Brave the Vortex and dash your way to greatness in this lightning-fast action roguelite for 1-3 players from the crafters of Dead Cells. Absorb the powers of fallen warriors, rebuild their weapons, and WIPE THE FLOOR with those Sentinels in search of that perfect run!",- 88% of the 645 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1911610/Windblown/?snr=1_7_7_7000_150_7
